109	698	5	28.47
1135	477	6	94.78
601	14	8	13.03
421	108	3	10.1
1635	14	4	10.41
151	254	3	16.44
275	119	4	16.28
1668	14	3	5.24
327	102	3	4.38
1403	14	4	8.11
813	14	6	10.49
206	102	5	5.32
577	110	8	55.37
141	124	11	37.66
436	164	5	42.95
104	518	3	9.57
844	14	5	6.64
1773	14	3	5.24
2706	14	3	11.31
109	380	8	42.03
155	244	3	16.93
104	563	3	9.97
136	162	4	13.49
112	131	16	44.85
104	351	5	16.62
262	103	3	4.26
901	101	4	14.34
101	444	5	12.07
350	14	10	9
733	12	4	20.01
618	14	6	6.14
286	155	4	26.53
2839	14	3	11.31
500	14	8	9.63
1620	14	3	5.24
1148	123	5	44.38
392	163	5	41.17
113	103	25	25.39
1697	14	4	10.41
1457	128	4	36.56
1167	14	5	11.14
104	815	3	12.59
558	106	3	11.39
2910	14	3	11.31
163	12	5	6.05
585	101	4	10.33
352	124	3	13.52
101	703	3	6.93
102	379	14	72.32
107	255	6	20.13
326	14	13	16.25
1254	14	5	11.14
101	1040	3	9.53
983	14	4	4.37
114	550	3	15.43
134	187	3	9.62
294	14	10	5.21
2240	133	3	29.29
12	999	7	53.94
105	130	19	33.2
127	163	6	21.56
130	1401	3	24.98
317	178	3	20.87
12	2335	3	25.67
101	459	7	22.85
118	693	4	25.54
119	1146	3	21.06
252	21	3	7.83
514	2001	4	66.98
101	1304	3	10.48
274	14	14	12.61
1324	14	4	8.11
453	123	3	15.55
2674	119	3	30.58
772	137	4	32.32
109	191	20	98.92
102	1713	3	15.35
144	109	11	22.26
101	279	9	21.31
2129	14	4	15.09
161	115	6	17.06
133	191	3	9.82
1001	12	5	32.3
101	712	3	6.93
718	14	5	4.86
194	106	5	10.07
1642	14	4	10.41
135	1417	3	26.28
120	573	3	16.36
183	101	9	9.38
330	107	6	24.71
2	225	11	64.95
2400	14	3	11.31
102	1307	3	12.62
685	14	7	11.75
163	106	5	6.57
312	106	3	7.47
1795	14	3	5.24
108	124	20	36.16
129	371	3	15.28
285	101	5	6.71
168	102	15	34.04
1822	14	3	5.24
1463	14	3	3.98
209	253	3	20.92
1198	107	5	35.67
2219	106	3	21.62
661	108	6	35.45
129	590	4	27.61
1494	14	5	13.78
477	14	7	6.66
117	159	4	8.45
117	111	50	192.96
103	566	3	9.23
103	362	3	6.5
547	141	3	20.7
232	107	3	5.38
2	341	8	52.92
180	2815	3	40.02
102	381	9	35.89
123	101	65	128.39
656	14	5	4.17
12	335	5	17.93
742	447	3	36
101	188	19	48.28
1891	108	3	22.13
327	110	3	9.49
216	133	4	17.35
161	127	5	16.2
133	176	3	8.68
848	107	3	14.34
198	14	32	44.73
270	148	3	16.59
1129	14	6	17.22
440	102	10	47.47
2952	14	3	11.31
104	409	4	12.89
104	581	5	23.02
960	14	5	7.81
122	1	5	4.46
318	501	4	43.47
105	233	3	4.29
171	105	12	33.29
184	169	7	46.75
106	148	9	16.51
1296	14	5	11.14
1053	128	3	22.58
130	418	4	24.5
109	169	10	29.43
188	120	5	16.34
256	14	17	17.94
121	134	9	21.35
105	164	8	14.59
621	101	3	6.45
105	240	3	4.51
104	1305	4	23.31
1033	14	5	9.26
3116	108	3	26.6
663	111	3	14.77
1238	14	4	6.51
122	14	98	48.27
654	101	4	10.96
1703	318	3	39.66
169	171	3	13.77
113	965	3	18.68
108	220	5	12.91
590	14	6	6.14
2813	14	3	11.31
1624	14	4	10.41
109	1073	3	16.29
1549	14	3	5.24
1123	101	3	9.53
1303	107	7	61.61
118	150	4	7.07
101	1077	3	9.53
107	180	11	35.05
316	103	4	9.66
101	754	3	7.46
123	124	14	36.82
101	821	9	52.82
123	226	6	27.81
101	618	3	6.03
1414	14	3	3.98
857	14	6	10.49
142	207	4	18.93
135	224	3	12.3
111	145	14	43.01
2	322	3	12.9
117	201	4	12.01
109	834	3	14.7
2761	14	3	11.31
1441	14	4	8.11
149	102	37	126.41
101	771	5	18.2
261	200	3	20.88
102	415	3	5.68
102	499	5	16.66
306	180	4	29.92
250	107	5	14.71
143	335	6	43.82
118	312	8	47.61
101	921	4	14.34
499	14	6	4.17
736	128	11	121.83
638	14	8	14.5
397	128	4	23.47
348	108	3	8.78
623	133	9	85.58
108	247	4	10.14
108	101	169	379.57
492	700	3	36.12
1172	14	4	6.51
220	14	28	44.29
105	211	4	6.54
1091	14	5	9.26
602	106	9	60.21
102	616	6	25.25
101	512	4	9.24
845	106	3	14.05
110	295	3	8.51
110	175	5	10.28
161	157	8	47.66
974	14	4	4.37
207	108	24	135.63
1134	108	4	25.99
939	14	6	12.16
2045	120	3	26.29
1855	101	3	15.32
109	140	7	8.38
121	167	8	30.03
133	140	8	27.62
228	14	15	8.69
1237	14	4	6.51
104	1258	3	15.15
2114	14	3	7.14
115	203	3	7.37
184	141	7	37.77
1342	105	3	16.81
171	147	20	154.09
141	127	8	25.39
122	275	3	11.31
252	110	3	7.27
112	344	5	24.81
109	955	3	15.44
160	973	5	52.24
847	108	8	61.03
180	106	5	8.24
211	697	3	28.92
103	327	3	5.86
455	167	3	22.84
102	229	10	27.43
102	289	13	52.08
572	12	5	24.8
209	161	4	23.2
449	198	3	24.89
1516	14	6	22.63
12	542	5	23.98
593	14	7	9.3
386	1105	6	87.82
1781	14	3	5.24
852	14	6	10.49
2303	1151	3	55.9
459	14	7	5.96
1101	107	3	15.93
149	124	4	8.19
158	131	9	40.07
102	441	9	40.19
57	404	3	13.09
176	244	9	77
156	219	3	15.61
104	754	3	11.95
163	107	4	4.21
1810	14	4	10.41
810	12	3	13.65
424	14	7	4.78
878	122	3	19.3
2587	14	3	11.31
135	166	4	13.69
1477	14	3	3.98
111	195	14	68.06
125	380	3	15.06
103	415	3	7.25
117	311	3	11.56
132	363	3	15.69
1448	14	3	3.98
389	14	17	42.2
149	189	9	59.42
123	102	16	6.4
102	278	6	13.39
107	352	3	8.59
107	504	3	10.89
527	14	9	14.32
227	102	10	26.98
1689	14	3	5.24
153	347	3	19.45
1612	14	5	18.86
2182	128	3	28.64
166	133	3	7.92
309	157	3	19.07
1412	102	4	21.77
1096	14	4	5.31
297	108	24	177.71
112	121	16	35.14
103	616	3	9.65
1225	865	3	43.68
121	470	5	31.01
680	161	3	25.29
946	14	4	4.37
475	101	9	34.97
101	1392	4	18.84
119	1563	3	23.87
975	14	6	12.16
105	1251	3	15.6
101	412	5	11.07
124	343	3	13.52
908	12	4	22.01
1943	14	4	15.09
353	111	4	16.58
2226	14	3	7.14
1360	14	4	8.11
866	14	5	6.64
112	167	3	4.53
136	134	3	4.32
101	1183	4	16.99
104	459	3	8.86
101	1259	3	10.48
102	1994	3	17.53
113	589	3	15.66
104	279	9	34.74
113	129	16	46.18
669	123	4	26.98
114	836	4	27.01
110	139	21	71.12
2213	108	3	22.13
377	102	4	9.03
1830	1151	4	75.41
102	1091	3	11.65
12	150	5	4.43
690	14	5	4.86
102	463	3	6.53
102	411	3	5.68
101	755	5	18.2
177	111	19	95.32
135	179	9	48.66
721	14	5	4.86
104	712	4	17.76
700	12	3	12.43
491	153	3	21.92
1502	14	6	22.63
139	548	3	20.31
325	107	5	18.66
117	185	4	10.65
109	818	4	22.36
103	186	5	6
107	1196	5	35.67
169	102	8	9.58
258	123	6	30.47
469	14	11	19.74
102	207	46	279.66
1792	14	5	18.86
299	111	3	9.41
105	2604	3	25.03
205	456	3	25.65
119	1019	5	40.44
1491	14	4	8.11
134	102	14	9.4
250	106	3	5.74
105	2109	3	20.57
411	14	9	9.21
108	102	29	5.36
2	171	6	20.47
57	455	6	37.44
2900	14	3	11.31
655	14	8	14.5
1707	14	3	5.24
114	159	11	43.55
128	200	3	9.76
1470	128	6	66.33
172	122	4	10.54
57	1148	3	20.57
102	362	14	70.56
158	210	3	15.55
174	240	6	45
674	101	3	6.93
109	1422	4	28.09
161	158	3	12.05
102	923	3	10.83
131	115	9	17.6
113	286	6	28.85
1077	14	4	5.31
211	565	4	39.23
2066	14	3	7.14
101	1426	3	11.65
104	188	8	18.31
391	145	3	18.57
716	103	3	10.63
253	178	3	18.65
166	167	3	12.78
109	473	9	55.59
125	820	3	20.54
924	14	4	4.37
112	216	3	7.57
290	133	5	28.48
107	959	4	22.95
281	115	12	77.94
336	14	9	6
101	409	8	25.73
184	140	3	11
115	154	4	7.62
708	107	4	20.11
1108	1650	3	48.14
243	176	6	45.77
146	105	16	37.61
125	169	7	28.7
1318	14	3	3.98
180	120	7	25.61
920	14	6	12.16
229	14	13	5.46
120	130	7	11.48
1997	14	3	7.14
118	251	4	15.15
112	2112	3	25.23
103	1368	3	15.58
102	349	5	12.65
1003	12	4	23.26
114	306	10	63.21
109	717	3	13.47
111	164	4	6.57
196	101	10	14.98
113	179	4	9.52
683	14	5	4.86
1663	14	4	10.41
242	209	5	39.88
102	938	3	10.83
144	122	11	37.81
1632	14	3	5.24
426	108	13	89.72
3071	107	3	26.39
121	118	118	812.07
12	1014	3	15.23
148	226	3	14.97
101	2806	3	19.74
105	145	6	4.11
119	572	3	16.16
465	12	3	9.87
1766	14	3	5.24
102	606	4	13.07
1375	14	4	8.11
157	166	3	12.06
816	14	10	37.72
122	155	3	5.33
112	253	3	8.93
112	149	12	42.2
112	209	12	62
415	14	7	4.27
14	2	112	77.52
101	1120	3	9.53
112	162	3	4.33
111	916	3	17.29
130	302	4	20.76
738	12	6	36.35
238	111	7	29.3
353	14	12	14.92
2590	14	3	11.31
225	237	3	21.3
116	189	8	32.78
141	102	10	6.25
1433	14	3	3.98
120	797	3	18.64
1720	108	3	19.92
115	102	34	37.98
224	335	4	34.97
106	283	4	10.94
101	563	3	5.64
150	244	3	16.08
102	655	3	8.45
12	2299	3	25.67
101	307	6	11.28
119	165	4	8.79
631	133	3	19.81
646	14	5	4.17
230	102	15	54.25
130	556	6	46.51
109	159	21	87.73
1615	14	4	10.41
613	14	7	9.3
1733	14	4	10.41
986	105	3	13.76
129	318	3	14.33
235	702	3	30.07
103	551	7	35.09
212	14	21	19.27
1052	14	5	9.26
101	604	4	10.33
134	258	12	88.64
947	14	4	4.37
227	115	5	19.55
1282	14	5	11.14
149	461	5	41.03
118	268	4	15.99
111	407	3	11.73
1906	14	4	15.09
57	177	3	5.52
717	107	3	13.11
109	1075	3	16.29
102	447	6	20.94
138	130	7	20.57
2246	14	3	7.14
101	635	3	6.45
464	122	3	15.39
3132	14	3	11.31
114	140	6	11.29
370	103	3	6.5
380	101	5	10.18
129	134	4	6.11
888	12	7	50.46
1361	14	3	3.98
251	14	15	11.88
232	12	3	4.8
1212	14	6	17.22
169	115	27	169.6
135	359	9	72.37
101	1753	3	13.16
283	194	3	21.1
108	127	11	12.69
114	394	4	19.77
120	315	3	11.79
1179	14	5	11.14
240	108	4	9.79
205	516	3	26.42
101	941	6	28.26
1485	102	4	21.77
2411	12	3	25.67
693	14	8	16.21
840	108	3	14.55
184	159	6	36.35
555	14	9	15.73
193	103	4	4.18
104	1288	3	15.15
102	784	3	9.5
1277	107	3	16.93
119	434	3	14.2
6	2348	3	57.14
136	150	5	16.88
1650	14	3	5.24
726	14	9	24.17
166	132	3	7.77
1507	14	4	8.11
1602	120	3	24.07
113	265	4	15.4
508	181	3	24.45
101	294	7	14.35
103	1629	4	26.75
1420	14	3	3.98
102	991	3	10.83
101	273	5	6.47
110	160	4	5.61
161	124	4	9.88
687	116	3	17.06
277	103	5	12.08
127	421	3	16.05
189	263	5	39.02
109	201	7	20.46
1691	128	3	26.41
242	132	4	18.7
103	774	7	41.25
122	202	4	13.14
2491	14	3	11.31
119	1160	3	21.06
664	14	9	19.22
126	529	3	17.43
112	132	39	184.93
136	237	4	19.61
112	284	8	42.6
166	118	30	191.25
115	138	7	14.57
332	439	3	30.3
114	1059	3	19.77
105	272	33	261.16
635	14	5	4.17
101	529	3	5.28
775	108	4	21.22
1132	12	6	45.65
120	151	6	15.38
1105	14	4	5.31
537	173	3	24.24
1121	14	4	5.31
856	107	4	21.88
104	1779	3	17.91
1551	101	3	13.16
107	406	3	9.61
853	131	5	41.68
581	103	4	15.34
103	141	7	3.86
1355	116	3	22.17
1070	14	5	9.26
1150	14	5	11.14
549	137	3	20.07
2153	14	3	7.14
2	114	10	16.12
843	101	4	13.32
589	107	4	18.68
133	790	3	20.95
183	110	5	11.18
128	148	6	19.03
343	14	16	30.65
109	358	5	20.48
913	127	3	21.41
166	206	3	15.5
1895	489	4	66.42
104	601	4	16.35
915	14	5	7.81
3145	14	3	11.31
1147	175	3	30.17
503	102	3	6.86
155	130	9	39.54
322	115	4	18.16
267	14	12	7.33
617	102	3	8
106	339	3	8.31
118	831	4	27.33
110	197	5	12.79
109	1519	3	18.51
189	222	3	18.27
121	203	3	8.16
174	217	3	17.03
517	101	6	19.08
101	252	9	18.94
101	304	13	45.83
